lat,long,wc2.1_30s_bio_1,wc2.1_30s_bio_2,wc2.1_30s_bio_3,wc2.1_30s_bio_4,wc2.1_30s_bio_5,wc2.1_30s_bio_6,wc2.1_30s_bio_7,wc2.1_30s_bio_8,wc2.1_30s_bio_9,wc2.1_30s_bio_10,wc2.1_30s_bio_11,wc2.1_30s_bio_12,wc2.1_30s_bio_13,wc2.1_30s_bio_14,wc2.1_30s_bio_15,wc2.1_30s_bio_16,wc2.1_30s_bio_17,wc2.1_30s_bio_18,wc2.1_30s_bio_19
47.381969,9.348772,7.824999809265137,7.733333587646484,31.309043884277344,641.50921630859375,21.299999237060547,-3.4000000953674316,24.69999885559082,15.75,1.100000023841858,15.75,0.04999999329447746,1292,160,63,31.580604553222656,466,212,466,213
47.076869,9.479753,9.616666793823242,8.216667175292969,33.81344223022461,617.076416015625,22.899999618530273,-1.399999976158142,24.299999237060547,17.200000762939453,2.116666793823242,17.200000762939453,2.116666793823242,882,100,52,19.58159637451172,284,181,284,181
46.474036,6.835272,10.666666984558105,8.283333778381348,31.85897445678711,663.1102294921875,25.200000762939453,-0.800000011920929,26,19.016666412353516,3.883333444595337,19.016666412353516,2.799999952316284,1271,149,84,18.334543228149414,392,253,392,258
47.342472,8.444342,8.904167175292969,8.308333396911621,32.07850646972656,663.3642578125,23.200000762939453,-2.700000047683716,25.900001525878906,17.100000381469727,2.0833332538604736,17.100000381469727,0.7999999523162842,1176,132,74,19.42013168334961,378,234,378,250
46.924433,7.577772,8.716666221618652,9.216667175292969,34.911617279052734,650.46600341796875,23.200000762939453,-3.200000047683716,26.400001525878906,15.083333969116211,2.116666793823242,16.766666412353516,0.8166666626930237,1110,130,69,21.455904006958008,355,210,355,218
47.536489,8.819919,9.091666221618652,8.449999809265137,32.25190734863281,681.82183837890625,23.600000381469727,-2.5999999046325684,26.200000762939453,17.483333587646484,2.116666555404663,17.483333587646484,0.7166666984558105,986,119,56,24.726272583007813,337,179,337,195
46.794394,10.296356,5.887499809265137,10.058333396911621,34.80392074584961,695.02496337890625,21.100000381469727,-7.800000190734863,28.900001525878906,14.266666412353516,-2.7833333015441895,14.266666412353516,-2.7833333015441895,756,100,40,36.61357498168945,290,124,290,124
45.857811,9.033789,10.441666603088379,8.833333015441895,32.96019744873047,666.011962890625,25,-1.7999999523162842,26.799999237060547,13.333333969116211,2.516666889190674,18.883333206176758,2.516666889190674,1319,151,58,29.34181022644043,413,198,381,198
46.464014,6.891869,9.566666603088379,8.683333396911621,33.016475677490234,657.7694091796875,24.200000762939453,-2.0999999046325684,26.30000114440918,17.816667556762695,2.8500001430511475,17.816667556762695,1.7166666984558105,1233,137,82,15.471578598022461,371,253,371,265
46.841619,6.848706,9.283333778381348,8.216666221618652,31.971466064453125,653.56134033203125,23.799999237060547,-1.899999976158142,25.69999885559082,17.46666717529297,2.5833334922790527,17.46666717529297,1.4500000476837158,971,98,61,15.732247352600098,287,194,287,200
46.442531,8.950197,7.362500190734863,9.208333015441895,35.41666793823242,629.45550537109375,21.299999237060547,-4.699999809265137,26,15.266666412353516,-0.1499999761581421,15.266666412353516,-0.1499999761581421,1491,172,72,29.850467681884766,503,231,503,231
47.265314,7.165786,6.245833396911621,7.891666412353516,32.88194274902344,610.895263671875,19.600000381469727,-4.400000095367432,24,11.966666221618652,1.7666666507720947,13.816666603088379,-1,1301,127,90,9.785057067871094,357,292,348,328
46.172556,8.787417,11.237500190734863,9.491666793823242,33.30409240722656,694.67498779296875,26.399999618530273,-2.0999999046325684,28.5,14.566666603088379,2.7833333015441895,19.933334350585938,2.7833333015441895,1440,166,65,30.069679260253906,461,216,450,216
47.560647,8.887883,9.470833778381348,8.541666984558105,32.11153030395508,693.0120849609375,24.299999237060547,-2.299999952316284,26.599998474121094,17.983333587646484,2.383333444595337,17.983333587646484,0.9333333373069763,949,115,54,24.93682861328125,325,172,325,187
47.567569,9.125747,9.066666603088379,8.300000190734863,31.67938995361328,687.357666015625,23.600000381469727,-2.5999999046325684,26.200000762939453,17.549999237060547,2.0333333015441895,17.549999237060547,0.6499999761581421,981,120,52,27.24277114868164,342,171,342,182
46.717125,7.569428,8.379166603088379,9.208333015441895,34.617794036865234,654.85760498046875,22.899999618530273,-3.700000047683716,26.600000381469727,16.433332443237305,1.6999999284744263,16.433332443237305,0.4000000059604645,1081,124,69,19.803436279296875,346,213,346,224
47.514847,9.098194,8.291666984558105,8.199999809265137,32.156864166259766,662.10009765625,22.399999618530273,-3.0999999046325684,25.5,16.516666412353516,1.5,16.516666412353516,0.2833333909511566,1115,134,59,27.517789840698242,391,194,391,205
47.632486,9.048642,8.587499618530273,7.974999904632568,31.15234375,675.89715576171875,22.799999237060547,-2.799999952316284,25.599998474121094,16.933332443237305,1.6500000953674316,16.933332443237305,0.3499999940395355,970,120,53,26.888118743896484,337,169,337,184
46.782531,8.669625,8.758333206176758,8.433333396911621,31.94444465637207,669.31048583984375,22.899999618530273,-3.5,26.399999618530273,16.899999618530273,0.43333330750465393,16.899999618530273,0.43333330750465393,1492,176,82,27.38739585876465,525,265,525,265
46.293494,7.892842,8.858333587646484,9.933333396911621,35.34994125366211,682.081787109375,24.100000381469727,-4,28.100000381469727,17.25,1.9500000476837158,17.25,0.46666666865348816,938,102,62,17.065031051635742,291,197,291,198
47.461458,9.056733,8.754166603088379,8.258333206176758,31.762821197509766,676.76861572265625,23.100000381469727,-2.9000000953674316,26,17.08333396911621,1.783333420753479,17.08333396911621,0.44999995827674866,1105,134,59,27.525035858154297,389,194,389,205
47.064342,8.071028,8.695833206176758,8.941666603088379,34.657623291015625,642.30926513671875,22.799999237060547,-3,25.799999237060547,16.633333206176758,2.1499998569488525,16.633333206176758,0.9000000357627869,1347,148,91,17.559921264648438,428,282,428,293
46.603731,7.921556,5.724999904632568,8.550000190734863,34.33734893798828,615.1884765625,19.5,-5.400000095367432,24.899999618530273,13.399999618530273,-0.7833333611488342,13.399999618530273,-1.4666666984558105,1136,121,77,14.898735046386719,346,242,346,248
47.320664,8.814333,8.995833396911621,8.475000381469727,32.224334716796875,677.2989501953125,23.399999618530273,-2.9000000953674316,26.299999237060547,17.316665649414063,2.0333333015441895,17.316665649414063,0.6666666865348816,1203,145,65,27.49392318725586,426,215,426,227
47.049108,6.978031,6.099999904632568,7.766666412353516,32.36111068725586,610.87493896484375,19.5,-4.5,24,-0.03333336114883423,4.8333330154418945,13.766666412353516,-0.9999999403953552,1308,125,89,9.76816177368164,349,293,342,346
46.365406,7.065819,6.0333333015441895,8.883333206176758,34.431522369384766,633.3580322265625,20.200000762939453,-5.599999904632568,25.80000114440918,-0.383333295583725,4.883333206176758,13.90000057220459,-1.4166666269302368,1309,128,90,11.668375968933105,354,285,352,353
46.982014,6.599133,6.1583333015441895,7.916666507720947,32.31292724609375,624.83026123046875,19.799999237060547,-4.699999809265137,24.5,-0.19999997317790985,1.6333333253860474,13.883333206176758,-1.2833333015441895,1361,129,97,8.185765266418457,364,311,347,354
47.481642,7.611114,9.970833778381348,8.508333206176758,32.97803497314453,647.7003173828125,24.200000762939453,-1.600000023841858,25.80000114440918,16.30000114440918,3.3500001430511475,17.96666717529297,2.049999952316284,865,95,52,20.75507164001465,278,160,271,175
46.603092,10.421956,5.391666889190674,9.733333587646484,34.51536560058594,679.04962158203125,20.200000762939453,-8,28.200000762939453,13.683333396911621,-2.950000047683716,13.683333396911621,-2.950000047683716,554,75,24,41.84828567504883,215,76,215,76
47.158028,9.469656,9.570833206176758,8.058333396911621,32.104915618896484,650.892578125,23.100000381469727,-2,25.100000381469727,17.53333282470703,2.816666603088379,17.53333282470703,1.5499999523162842,981,117,57,23.41092872619629,332,191,332,192
47.205022,9.352617,6.116666793823242,7.849999904632568,32.304527282714844,618.6470947265625,19.200000762939453,-5.099999904632568,24.30000114440918,13.75,-0.5166666507720947,13.75,-1.2499998807907104,1481,182,83,27.45928955078125,520,267,520,268
46.949492,6.834386,9.208333015441895,7.75,31.504064559936523,634.37451171875,23.100000381469727,-1.5,24.600000381469727,15.350000381469727,2.6500000953674316,17.149999618530273,1.6500000953674316,987,97,63,14.685994148254395,285,198,285,206
47.441186,7.597728,9.129166603088379,8.341666221618652,33.233734130859375,634.41973876953125,22.899999618530273,-2.200000047683716,25.100000381469727,15.300000190734863,2.5999999046325684,16.96666717529297,1.4000000953674316,997,106,64,16.66912269592285,307,197,297,214
46.438214,7.269478,6.2791666984558105,9.241666793823242,34.87421417236328,643.641845703125,20.700000762939453,-5.800000190734863,26.5,14.199999809265137,5.449999809265137,14.199999809265137,-1.4500000476837158,1237,128,81,13.138047218322754,354,274,354,317
47.499697,7.558086,9.84999942779541,8.449999809265137,33.0078125,644.903076171875,23.899999618530273,-1.7000000476837158,25.600000381469727,16.100000381469727,3.2333333492279053,17.799999237060547,1.9666666984558105,806,88,48,20.96995735168457,259,148,252,162
47.166514,8.28935,9.350000381469727,8.800000190734863,33.58778762817383,658.72119140625,23.700000762939453,-2.5,26.200000762939453,17.46666717529297,2.616666793823242,17.46666717529297,1.3000000715255737,1269,142,83,18.761425018310547,408,258,408,271
47.048228,7.409689,8.774999618530273,8.833333015441895,33.84418869018555,647.4337158203125,23.200000762939453,-2.9000000953674316,26.100000381469727,15.083333015441895,2.1666667461395264,16.816667556762695,0.9333333373069763,1045,122,62,22.49037742614746,336,189,330,197
46.684958,7.854311,9.158332824707031,8.983333587646484,34.41890335083008,645.9764404296875,23.399999618530273,-2.700000047683716,26.100000381469727,17.100000381469727,2.616666793823242,17.100000381469727,1.3000000715255737,1125,127,74,20.025609970092773,367,230,367,235
47.049108,7.507072,8.983333587646484,8.966666221618652,33.96464538574219,652.39886474609375,23.5,-2.9000000953674316,26.399999618530273,15.333333015441895,2.3499999046325684,17.066665649414063,1.0333333015441895,1049,124,62,23.040184020996094,340,190,335,196
45.870208,8.967242,11.533333778381348,8.883333206176758,32.18598937988281,687.75439453125,26.399999618530273,-1.2000000476837158,27.600000381469727,14.616666793823242,3.2166666984558105,20.183334350585938,3.2166666984558105,1428,168,60,30.556703567504883,460,209,409,209
47.079619,7.5848,9.087499618530273,9.041666984558105,34.1194953918457,653.014404296875,23.700000762939453,-2.799999952316284,26.5,15.5,2.450000047683716,17.183332443237305,1.149999976158142,1076,124,66,21.00771141052246,343,201,339,209
46.939633,7.806425,8.120833396911621,8.625,33.95669174194336,636.51202392578125,22,-3.4000000953674316,25.399999618530273,15.949999809265137,1.566666603088379,15.949999809265137,0.36666664481163025,1256,141,84,17.862194061279297,397,260,397,268
47.000444,6.935714,8.195833206176758,8.091666221618652,32.10978698730469,638.66143798828125,22.299999237060547,-2.9000000953674316,25.19999885559082,14.366666793823242,1.600000023841858,16.149999618530273,0.5,1040,105,70,13.46458625793457,299,213,299,228
46.554378,6.374472,8.508333206176758,8.416666984558105,33.00653839111328,638.60943603515625,22.899999618530273,-2.5999999046325684,25.5,8.916666984558105,4.183333396911621,16.516666412353516,0.9166666269302368,1235,121,83,10.237374305725098,332,268,322,306
46.311967,8.987064,10.666666984558105,9.550000190734863,33.62675857543945,698.21307373046875,25.600000381469727,-2.799999952316284,28.399999618530273,17.549999237060547,2.0166666507720947,19.299999237060547,2.0166666507720947,1445,169,64,30.959333419799805,473,217,471,217
46.570078,7.619381,6.6583333015441895,9.183333396911621,35.0508918762207,640.244384765625,20.899999618530273,-5.300000190734863,26.200000762939453,14.516666412353516,-0.1000000610947609,14.516666412353516,-1.0500000715255737,1123,120,79,14.252346992492676,339,248,339,262
46.477880999999996,8.800878,7.829166889190674,9.074999809265137,34.24528121948242,646.92437744140625,22.100000381469727,-4.400000095367432,26.5,15.883333206176758,-3.973643103449831e-8,15.883333206176758,-3.973643103449831e-8,1491,173,78,28.969696044921875,511,241,511,241
46.811581,6.942469,9.158333778381348,8.833333969116211,33.08364486694336,667.40966796875,24.200000762939453,-2.5,26.700000762939453,17.46666717529297,2.3499999046325684,17.46666717529297,1.0833333730697632,907,98,54,18.88512420654297,279,175,279,178
47.493131,7.589494,9.920833587646484,8.541666984558105,33.107234954833984,647.6160888671875,24.100000381469727,-1.7000000476837158,25.80000114440918,16.200000762939453,3.299999952316284,17.91666603088379,2,834,91,50,20.780813217163086,268,154,261,169
46.046497,8.888964,9.287500381469727,9.091667175292969,34.438133239746094,644.63214111328125,23.5,-2.9000000953674316,26.399999618530273,12.100000381469727,1.616666555404663,17.41666603088379,1.616666555404663,1390,157,62,29.90899658203125,439,205,424,205
46.537211,6.543094,10.408333778381348,8.75,33.14393997192383,660.14404296875,25.399999618530273,-1,26.399999618530273,16.850000381469727,3.683333396911621,18.71666717529297,2.566666603088379,1134,120,75,12.929056167602539,319,237,318,252
47.420981,8.273286,9.6875,8.975000381469727,33.118080139160156,680.8154296875,24.799999237060547,-2.299999952316284,27.099998474121094,18.149999618530273,2.7333333492279053,18.149999618530273,1.4000000953674316,1113,117,72,13.143865585327148,326,242,326,265
47.403389,9.326614,8.433333396911621,7.899999618530273,31.225296020507813,661.08837890625,22.299999237060547,-3,25.299999237060547,16.583332061767578,1.5500000715255737,16.583332061767578,0.366666704416275,1212,150,61,30.719585418701172,436,202,436,206
46.495636,7.671325,5.695833206176758,8.875,34.53307342529297,634.63470458984375,19.899999618530273,-5.800000190734863,25.700000762939453,13.533332824707031,4.650000095367432,13.533332824707031,-1.816666603088379,1055,108,73,11.751056671142578,302,239,302,263
